Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
16/08/2022,9.603,8.808,7.613,7.565,8.88,10.464,10.323,7.594,7.616,7.555,9.439,10.961,9.991,12.444,10.568,9.792,10.752,12.13,12.535,13.092,13.87,14.64,15.336,13.649,11.228,11.304,8.17,10.524,11.047,9.696,9.735,10.524,7.896,7.2,6.636,7.277,8.678,9.994,9.701,9.452,6.338,6.291,7.227,7.416,7.495,7.577,7.414,9.053
17/08/2022,8.885,7.52,7.457,7.712,10.464,10.678,8.856,7.383,7.575,9.254,10.779,10.76,10.152,11.676,10.178,10.09,10.274,12.754,12.468,12.629,13.176,13.88,13.351,13.327,11.252,11.645,10.726,9.084,9.898,12.312,9.058,10.714,7.841,7.155,6.538,6.519,7.901,9.137,9.137,8.756,5.506,5.532,6.377,6.66,6.655,6.703,6.668,6.641
18/08/2022,8.864,7.443,6.72,6.622,6.598,9.526,9.627,7.375,6.646,6.782,8.756,10.263,10.474,12.25,9.099,9.437,10.947,12.053,12.487,12.168,11.919,13.075,13.013,13.483,11.931,9.941,8.304,11.35,9.771,10.116,10.068,9.634,7.284,6.226,6.135,6.564,7.447,9.255,9.156,8.852,6.262,5.731,6.576,6.783,6.826,6.78,6.735,6.703
19/08/2022,8.904,7.731,6.761,6.833,7.539,10.052,9.077,6.812,7.054,7.339,9.929,10.224,9.799,11.525,9.427,9.13,10.901,11.311,10.983,10.937,11.407,12.591,14.352,14.383,13.402,11.167,9.579,11.285,11.96,9.694,10.313,9.154,8.698,6.197,5.998,6.228,7.927,9.058,9.168,8.636,6.113,5.453,6.507,6.543,6.672,6.622,6.475,6.572
20/08/2022,9.06,6.95,6.48,6.545,8.314,9.341,9.329,6.675,6.598,6.504,9.521,9.485,9.012,10.169,7.721,7.961,6.567,8.664,7.378,7.712,6.845,6.322,5.405,6.015,6.543,7.942,8.153,7.781,6.08,5.484,6.919,7.56,8.455,7.764,7.954,5.642,5.141,5.381,6.751,8.513,8.489,8.456,6.641,6.533,6.581,8.585,9.463,9.72
21/08/2022,9.394,7.932,6.547,6.396,8.758,9.437,9.499,9.42,9.413,6.831,6.521,6.836,8.563,10.865,10.68,10.258,8.412,8.218,5.386,4.251,6.194,8.792,9.701,10.097,8.314,7.32,4.736,5.513,5.312,8.885,9.041,10.159,7.877,4.947,5.102,5.079,7.937,8.343,8.395,6.708,5.501,5.616,7.462,9.547,9.483,9.204,6.466,6.591
22/08/2022,6.583,8.849,9.324,9.473,9.449,7.556,6.535,6.509,9.23,10.001,10.003,9.989,10.263,9.91,9.329,10.073,9.759,12.444,11.983,13.14,12.807,14.784,14.446,15.106,13.442,13.004,13.783,13.14,13.99,14.813,13.191,10.771,9.708,7.884,6.43,6.473,7.491,9.435,9.266,8.895,6.281,5.806,6.715,6.742,6.866,6.764,6.682,6.843
23/08/2022,9.691,6.749,6.646,6.742,8.031,9.627,8.952,6.749,6.74,6.843,9.878,10.464,10.136,10.385,9.363,9.334,10.222,13.104,13.253,13.258,13.827,13.656,14.847,14.292,13.644,9.948,11.655,12.898,10.45,10.496,12.029,9.888,9.269,7.469,6.404,6.43,8.184,9.358,9.394,8.933,5.794,6.125,6.883,6.994,6.884,6.778,6.838,6.867
24/08/2022,9.161,7.841,6.828,6.768,7.239,9.797,9.401,6.833,7.054,7.354,9.96,10.368,9.977,10.251,9.43,9.763,9.284,11.393,11.943,12.37,12.874,12.91,13.296,12.977,12.67,9.948,10.042,12.283,12.01,11.444,11.688,10.262,8.912,8.115,6.782,6.61,7.812,9.588,9.24,8.839,5.491,5.957,6.603,6.624,6.643,6.646,6.759,6.656
25/08/2022,6.598,9.315,7.195,6.667,6.581,7.848,9.576,9.595,7.001,7.131,7.327,10.14,9.809,12.12,10.913,10.33,11.796,16.793,20.033,18.795,18.41,18.867,21.497,21.66,22.27,20.004,18.137,20.93,22.606,20.638,18.967,13.748,11.426,9.08,7.591,7.109,8.244,9.987,9.886,9.569,6.728,6.67,7.363,7.613,7.337,7.258,7.299,8.899
26/08/2022,8.657,7.43,7.316,8.194,10.277,10.039,7.248,7.253,7.774,10.69,10.853,10.831,9.778,10.248,10.676,11.95,13.783,19.095,16.745,14.712,14.549,15.696,16.217,16.006,15.36,14.17,11.045,12.867,15.199,14.167,12.147,10.656,7.853,6.807,6.679,6.675,7.973,9.243,9.24,8.561,5.799,6.089,6.816,6.809,6.811,6.867,6.715,8.585
27/08/2022,7.428,6.269,6.622,6.691,9.552,9.752,8.246,6.8,6.783,8.318,9.864,9.876,9.456,9.356,8.172,7.932,9.156,8.052,8.417,7.841,8.415,5.887,6.728,7.901,8.424,8.616,8.554,7.704,5.117,5.652,7.246,10.085,8.712,8.487,6.365,5.41,5.424,5.408,8.247,8.686,8.609,6.984,6.73,6.542,7.704,9.682,9.732,9.533
28/08/2022,6.576,6.694,6.519,9.351,9.567,9.552,9.579,6.934,6.61,6.552,9.403,9.449,9.384,10.925,9.002,7.443,6.104,7.45,8.441,7.901,8.487,8.899,6.442,6.756,7.114,7.541,7.935,8.098,6.048,6.128,6.655,7.191,9.115,8.084,8.172,6.142,5.367,5.354,5.986,8.825,8.499,8.832,6.72,6.631,6.716,8.794,9.655,9.665
29/08/2022,7.666,6.886,6.689,7.707,9.672,9.598,9.689,7.56,7.308,7.301,9.053,10.183,10.522,12.348,10.565,9.759,9.785,10.33,10.582,10.889,10.268,11.875,11.264,11.386,10.395,8.825,9.946,9.965,9.924,10.483,9.824,8.419,6.972,6.161,6.567,6.547,7.409,9.278,9.257,8.923,5.9,6.439,6.891,6.843,6.665,6.67,6.907,6.742
30/08/2022,7.956,8.247,6.754,6.735,6.636,8.155,9.836,8.479,6.648,7.335,7.344,9.907,10.078,11.669,10.594,10.601,12.528,18.679,19.632,17.29,17.71,24.173,21.84,21.279,20.588,21.25,19.059,18.319,17.374,17.297,17.033,13.268,10.663,8.686,7.93,8.148,9.528,11.018,11.019,10.371,7.169,7.968,8.33,8.331,8.252,8.364,8.258,8.194
31/08/2022,10.027,9.331,8.266,8.21,8.165,10.863,11.482,8.794,8.268,8.835,11.088,11.775,11.659,13.107,10.707,11.667,19.198,19.555,22.222,23.904,19.964,22.337,24.044,23.499,23.102,22.308,22.896,21.471,19.311,18.677,19.387,16.123,12.67,9.9,8.551,8.4,9.135,10.159,10.198,9.682,6.646,7.267,7.671,7.493,7.594,7.553,7.534,7.363
01/09/2022,9.636,8.179,7.62,7.368,8.763,10.364,9.545,7.534,7.457,8.535,10.954,10.899,11.239,11.112,9.725,13.764,18.634,23.263,26.268,28.241,29.551,33.504,29.422,29.35,27.607,30.416,30.065,24.977,24.631,23.909,22.51,18.274,14.535,11.487,10.632,7.966,8.633,10.346,10.234,9.979,7.251,7.548,7.618,7.639,7.56,7.623,7.546,7.529
02/09/2022,9.977,8.047,7.579,7.534,9.065,10.488,9.286,7.558,7.596,8.076,10.385,10.342,11.194,12.139,10.224,13.155,22.956,22.824,26.031,26.086,27.898,30.905,28.102,28.781,30.003,33.06,28.774,28.222,25.32,24.602,20.662,16.783,14.242,9.389,7.999,7.498,8.633,10.056,10.001,9.343,7.147,7.524,7.395,7.448,7.49,7.424,7.373,7.316
03/09/2022,9.463,7.263,7.251,7.647,8.995,10.308,8.563,7.21,7.318,8.251,10.016,10.229,9.701,9.819,8.448,8.731,9.708,9.821,9.202,8.933,7.006,7.046,8.952,10.452,10.133,8.849,9.206,6.387,6.286,8.067,10.407,11.088,10.428,9.228,6.351,6.06,6.113,8.856,9,9.252,9.48,8.597,7.131,7.39,8.856,10.102,10.085,10.275
04/09/2022,10.104,7.159,7.138,8.201,10.215,10.207,10.462,10.332,8.033,7.335,7.32,10.018,9.934,12.473,11.614,10.649,7.532,5.527,5.076,7.721,8.081,9.267,9.49,9.845,5.352,4.673,6.288,7.807,8.376,9.111,8.074,7.08,5.631,5.897,8.744,8.89,8.729,6.113,6.108,6.12,8.096,10.272,10.603,8.47,7.239,7.253,8.227,10.279
05/09/2022,10.284,10.275,9.008,7.246,7.349,8.439,10.246,10.205,10.356,9.238,7.796,7.913,8.895,13.447,11.288,14.729,20.628,25.56,28.611,27.488,30.211,30.991,29.22,28.097,26.657,28.003,28.107,25.495,22.781,19.126,18.576,17.825,15.59,11.045,8.813,8.189,8.866,10.544,10.315,10.09,7.82,7.846,7.762,7.856,7.939,7.959,7.906,7.906
06/09/2022,10.798,7.892,8.028,7.853,9.555,10.803,9.725,7.858,7.889,8.098,11.158,11.153,11.213,11.345,10.56,13.894,23.059,26.592,28.45,27.365,29.621,31.738,30.37,29.842,29.573,31.678,27.327,24.977,22.62,23.079,20.998,19.664,15.022,10.167,8.83,7.503,8.563,10.059,9.833,9.434,6.934,7.339,7.397,7.354,7.363,7.313,7.361,8.22
07/09/2022,9.54,7.402,7.265,7.652,10.354,10.179,7.553,7.385,7.325,9.504,10.654,10.586,10.928,10.541,10.26,14.892,22.803,27.238,29.127,27.111,31.255,31.112,31.819,30.567,33.067,34.054,29.734,26.587,25.995,25.383,22.272,18.183,15.11,11.247,8.645,7.121,8.372,9.468,9.552,9.267,6.814,7.056,7.059,6.924,6.883,6.903,6.951,7.45
08/09/2022,9.283,6.92,7.046,6.869,9.444,9.821,8.189,6.857,6.958,8.16,10.327,10.683,10.162,9.735,8.986,15.636,18.857,26.568,28.272,30.216,30.216,32.369,31.846,29.823,29.47,31.735,29.806,28.695,26.249,20.434,18.574,15.862,13.805,10.675,8.312,7.687,8.098,9.936,9.696,9.449,7.414,7.244,7.21,7.219,7.263,7.265,7.154,7.227
09/09/2022,8.938,8.386,7.106,7.047,7.676,10.015,9.516,7.025,7.097,7.001,9.778,10.707,10.762,11.832,9.811,11.6,23.832,25.908,30.552,29.16,32.868,31.738,29.681,30.418,28.805,31.956,24.49,26.815,26.443,22.952,19.191,15.041,11.688,8.924,8.198,7.733,8.604,9.881,9.763,8.856,6.797,7.171,7.085,7.351,7.135,7.121,7.061,7.051
10/09/2022,8.607,7.685,7.008,6.963,7.995,10.013,9.132,6.998,7.02,7.892,10.056,9.915,9.974,9.692,8.532,7.831,9.279,8.467,8.165,7.963,7.892,6.699,6.439,6.019,7.846,8.004,7.411,7.98,6.895,5.518,6.468,6.96,9.545,8.415,8.479,5.816,5.854,5.854,5.895,9.12,10.092,9.66,6.948,6.883,7.044,8.907,9.963,10.09
11/09/2022,8.566,7.011,6.968,8.381,9.939,10.217,9.895,8.067,6.946,6.972,9.135,9.989,9.867,12.092,9.542,7.961,6.154,7.584,8.974,9.053,9.132,10.059,7.234,7.678,7.438,8.996,9.096,8.964,8.933,7.736,7.131,7.733,9.25,8.624,8.7,8.544,6.953,5.823,5.988,8.535,10.027,9.869,10.155,7.649,7.138,7.03,9.55,9.963
12/09/2022,9.96,10.047,7.913,6.936,6.92,9.101,9.975,9.816,9.874,9.221,7.45,7.517,9.098,13.169,11.808,14.883,22.75,28.378,29.072,29.676,29.95,32.638,30.06,31.332,31.313,33.912,30.326,27.85,24.559,22.212,22.632,17.47,15.56,9.955,8.007,7.296,8.04,9.931,9.917,9.591,7.867,7.296,7.152,7.356,7.344,7.227,7.479,7.942
13/09/2022,9.823,7.385,7.323,7.423,9.202,10.318,8.988,7.419,7.236,7.743,10.555,10.786,10.699,11.513,10.536,11.899,23.357,28.066,31.481,30.862,33.797,34.169,30.106,28.867,29.588,33.067,26.926,25.875,25.068,24.425,22.104,18.61,15.768,10.817,9.271,8.04,8.143,10.03,9.994,9.499,8.002,7.335,7.227,7.114,7.068,7.184,7.26,9.787
14/09/2022,7.505,7.154,7.416,7.608,9.927,10.059,7.87,7.013,7.109,9.533,10.594,10.476,10.798,11.681,10.001,11.69,25.023,30.924,31.949,32.657,33.348,35.592,34.222,30.607,30.778,34.532,30.286,28.843,25.428,24.615,20.448,17.381,14.743,9.063,7.39,7.224,8.451,9.715,9.771,9.689,7.74,7.246,7.215,7.238,7.143,7.08,7.016,7.018
15/09/2022,7.234,9.883,7.076,7.047,7.087,8.806,9.905,9.955,7.664,6.977,7.476,9.401,10.5,13.308,12.341,11.83,22.591,24.382,28.724,27.684,28.099,31.884,31.222,29.679,33.425,30.912,29.316,25.57,26.026,23.331,19.227,16.483,15.586,9.488,7.495,6.893,7.582,9.516,9.329,9.622,7.795,6.857,6.718,6.595,6.696,6.61,6.771,9.528
16/09/2022,6.754,6.708,6.62,8.825,9.658,9.067,6.555,6.603,7.121,9.91,10.028,10.128,10.195,11.244,8.955,13.798,23.448,24.636,27.711,29.287,32.432,30.967,31.289,29.731,32.074,34.275,26.228,24.742,20.477,18.42,16.762,13.099,10.62,7.123,7.037,6.747,8.199,9.353,9.43,9.096,7.076,6.802,6.751,6.948,6.996,6.596,6.622,7.978
17/09/2022,8.033,6.18,6.543,7.572,9.377,9.48,7.047,6.528,6.552,9.149,9.398,9.363,9.322,10.774,8.124,7.57,8.062,8.628,8.542,8.751,8.023,8.751,7.124,6.497,6.86,7.872,7.901,7.565,8.518,7.512,6.742,7.517,7.481,8.134,8.222,8.148,6.267,5.494,5.537,6.987,9.783,9.751,9.631,8.043,6.603,6.507,7.817,9.473
18/09/2022,9.507,9.874,9.411,6.763,6.684,6.507,9.358,9.394,9.524,9.413,9.375,7.788,6.473,8.955,10.572,10.382,9.495,8.597,8.784,7.476,5.333,5.643,8.41,10.035,9.012,8.014,8.513,6.903,5.465,6.922,8.638,10.138,9.43,8.381,7.411,5.48,5.59,6.293,8.583,9.372,9.6,9.161,6.615,6.65,6.972,9.6,9.629,9.552
19/09/2022,9.55,7.301,6.708,6.881,9.192,9.636,9.432,9.464,8.859,6.54,7.039,9.183,9.881,12.569,12.137,11.774,11.038,10.973,11.038,10.5,9.953,11.475,11.993,12.022,10.202,10.594,10.766,10.246,10.601,11.537,10.123,9.269,7.565,6.694,6.773,7.052,7.601,9.509,9.36,10.116,7.702,6.653,6.708,6.698,6.586,6.682,6.648,6.631
20/09/2022,9.387,6.895,6.593,6.869,7.642,9.655,8.768,6.509,6.682,6.576,9.118,10.106,10.037,11.844,9.984,11.561,24.046,28.186,30.804,32.623,33.552,33.944,33.917,33.848,31.647,35.753,30.543,30.905,26.402,26.876,22.097,19.27,17.158,11.863,10.251,9.175,10.263,10.097,9.843,8.647,7.855,7.376,7.27,7.279,7.404,7.32,7.52,9.555
21/09/2022,8.827,7.258,7.234,7.882,10.277,10.39,7.649,7.289,7.457,10.119,10.692,10.807,10.726,10.896,10.159,10.882,24.394,26.787,30.97,29.595,29.849,33.588,30.787,29.736,28.796,32.316,28.541,29.741,26.959,26.556,24.113,18.828,18.929,12.322,11.83,9.723,10.243,9.761,9.643,8.52,7.174,7.136,7.085,7.174,7.344,6.972,9.3,7.748
22/09/2022,7.044,7.059,7.87,9.857,9.814,7.433,7.126,7.116,8.688,10.145,10.471,10.625,8.362,10.976,10.447,15.175,23.093,26.659,30.089,29.177,33.442,33.982,33.461,32.599,28.92,31.575,29.211,27.958,26.563,26.088,23.739,18.958,16.522,9.975,7.99,9.012,10.275,10.316,9.859,8.506,7.5,7.436,7.39,7.342,7.335,7.294,8.854,9.336
23/09/2022,7.208,7.13,7.373,9.874,10.078,9.178,7.068,7.075,8.223,10.049,10.344,10.81,10.567,10.551,9.869,14.11,24.142,26.321,28.93,30.482,34.126,33.535,32.127,29.801,33.224,33.312,32.031,30.965,26.933,24.749,18.118,14.983,12.615,8.127,7.483,8.266,10.215,10.107,9.977,9.221,7.759,7.649,7.69,7.572,7.628,7.889,7.587,9.948
24/09/2022,8.544,7.054,7.414,8.564,10.534,10.421,9.586,7.668,7.675,7.913,10.63,10.505,10.524,13.469,10.968,8.729,7.428,8.683,8.83,8.602,8.546,8.792,8.448,7.095,6.125,8.588,9.151,8.662,9.353,9.859,7.325,7.951,7.937,8.77,9.163,9.224,9.219,7.01,6.38,7.481,10.424,10.558,10.469,10.457,8.398,7.313,7.469,9.389
25/09/2022,10.275,10.474,10.517,10.699,7.983,7.366,7.714,10.44,10.544,10.503,10.421,10.474,8.398,10.087,9.979,11.345,10.171,9.132,9.814,9.559,7.714,7.995,7.426,9.44,10.008,9.194,9.557,9.701,7.14,7.932,7.735,9.934,9.814,9.377,9.363,8.088,6.425,6.776,9.13,10.599,10.824,10.507,10.22,7.622,7.46,7.685,10.474,10.387
26/09/2022,10.452,10.707,9.209,7.697,7.695,9.766,10.584,10.603,10.774,10.447,9.235,7.584,7.541,12.718,13.407,15.977,24.617,28.644,30.454,29.924,28.791,32.681,33.963,30.855,32.566,33.463,29.828,28.903,26.856,25.714,21.504,17.837,17.635,12.161,8.4,9.809,10.205,10.008,9.651,7.944,7.834,7.601,7.486,7.834,7.544,9.398,9.689,7.467
27/09/2022,7.411,8.288,10.255,10.359,10.32,7.62,7.812,7.836,10.474,10.584,10.563,10.517,10.448,10.673,12.24,16.049,24.298,28.637,31.985,32.307,33.912,35.338,34.342,31.73,34.796,37.822,32.832,31.248,30.754,28.604,22.901,20.47,16.563,11.561,8.895,7.678,9.37,10.392,10.603,11.093,8.388,7.582,7.584,7.673,7.697,7.863,9.485,9.24
28/09/2022,7.762,7.858,9.728,10.678,10.743,8.83,7.863,7.654,10.09,11.611,11.28,11.266,11.705,13.647,11.463,15.063,23.863,27.982,33.891,32.683,35.295,36.07,33.672,32.384,31.128,32.496,30.439,26.614,25.275,23.508,19.371,17.367,15.658,11.259,8.856,7.747,8.765,9.912,10.073,10.985,8.388,7.407,7.279,7.433,7.359,7.442,8.278,9.468
29/09/2022,7.373,7.191,7.186,10.047,10.063,9.562,7.406,7.522,7.913,10.22,10.262,10.515,11.151,12.615,10.671,11.743,23.465,25.932,30.718,32.808,34.236,35.635,33.034,33.245,32.033,33.854,28.551,28.995,26.993,27.182,24.869,20.765,18.209,11.602,10.618,10.236,10.57,12.682,13.296,13.531,11.645,10.522,7.318,7.292,7.282,7.282,7.654,9.905
30/09/2022,7.33,7.162,7.198,10.279,10.222,9.053,7.419,7.447,8.367,10.2,10.203,11.057,11.374,12.608,11.729,17.835,22.186,27.795,33.07,33.572,38.165,37.289,35.227,36.26,33.031,35.086,28.856,26.619,26.347,23.799,16.529,11.921,11.141,8.014,6.917,7.128,8.384,9.665,10.179,10.011,8.381,6.938,7.301,7.023,6.965,6.845,9.082,8.367
01/10/2022,6.667,6.54,8,9.795,9.886,8.604,6.78,6.735,8.654,10.042,10.109,9.893,9.61,10.219,9.545,9.555,10.603,8.938,8.789,8.261,6.905,6.716,6.838,8.484,8.787,7.93,7.855,8.386,7.779,6.106,7.119,8.984,10.31,8.504,8.566,8.071,5.938,5.928,7.404,10.126,10.38,10.236,9.984,9.207,7.183,7.032,8.703,9.907
02/10/2022,10.083,10.107,10.531,10.299,7.524,7.15,8.148,10.376,10.2,10.27,10.231,10.272,10.287,10.721,10.166,7.863,9.557,8.827,8.986,7.966,8.65,10.044,7.8,6.603,6.886,7.851,8.4,7.754,9.039,9.903,8.203,7.143,6.072,8.201,8.573,8.686,8.64,7.865,6.636,7.232,8.126,9.785,9.78,9.845,9.842,7.498,7.296,7.483
03/10/2022,10.363,10.152,9.994,9.878,9.807,7.908,7.049,7.078,9.898,10.265,10.087,10.02,10.068,11.772,11.552,13.32,24.653,29.456,34.26,32.53,34.059,37.872,35.462,35.165,36.857,38.302,33.521,32.237,29.393,26.088,24.096,21.079,21.31,14.196,10.001,7.786,8.338,10.424,11.246,10.899,10.486,7.56,7.376,7.282,7.219,7.493,9.449,9.346
04/10/2022,7.503,7.318,7.728,10.373,10.145,8.23,7.5,7.419,8.011,10.385,10.438,10.217,8.691,9.982,11.892,14.935,24.224,29.422,30.528,37.049,35.523,35.597,35.081,35.873,34.095,39.773,32.813,31.488,28.289,27.883,22.879,18.848,15.612,10.402,9.123,7.769,8.71,9.85,10.755,10.538,9.653,7.32,7.133,7.351,7.438,7.299,7.671,9.996
05/10/2022,7.687,7.092,7.073,9.646,10.039,9.651,7.064,7.058,7.21,10.452,10.745,11.052,10.772,12.893,11.9,13.474,25.025,27.903,33.941,35.062,36.759,36.475,33.065,35.46,33.761,34.856,33.103,29.223,26.724,24.43,22.172,18.444,15.95,10.404,8.304,7.232,8.527,9.749,10.603,10.707,9.485,7.308,7.327,7.169,7.133,7.44,7.191,9.658
06/10/2022,8.772,7.152,7.241,8.652,10.366,10.073,10.183,7.253,7.181,7.918,10.496,10.275,10.673,13.032,13.042,13.544,23.851,29.163,34.481,33.943,36.391,38.129,37.272,37.032,33.495,36.768,32.916,28.243,32.189,26.091,21.732,18.473,15.015,9.972,7.721,7.38,7.966,9.963,10.735,10.332,8.799,7.063,7.174,7.073,6.929,6.898,8.398,8.554
07/10/2022,7.018,7.078,7.687,10.075,10.068,8.729,7.162,6.951,8.741,10.498,10.599,11.021,11.405,11.391,11.957,15.344,24.821,27.874,31.899,32.405,35.139,34.5,32.678,34.32,31.618,34.699,35.256,30.864,29.429,27.662,18.617,13.659,11.424,9.497,8.657,8.251,9.267,10.608,11.312,10.726,10.167,7.889,7.764,7.62,7.637,7.644,8.311,10.752
08/10/2022,8.338,7.464,8.024,10.095,10.841,11.067,10.872,8.299,8.064,8.256,10.901,10.999,10.899,14.417,13.661,12.399,8.067,7.222,7.222,8.976,9.363,9.584,10.766,9.579,10.376,6.926,5.278,5.712,7.255,9.816,10.287,11.232,9.955,6.629,5.94,6.243,9.007,9.73,10.371,10.476,10.459,7.935,7.395,7.524,10.327,10.433,10.186,10.616
09/10/2022,10.603,9.667,7.8,7.716,8.9,10.774,10.431,10.656,10.867,10.853,10.702,8.47,7.781,10.349,13.337,12.61,10.335,9.631,9.617,9.943,7.913,7.923,8.307,9.305,10.042,9.752,9.183,9.65,9.48,9.54,8.206,7.913,8.168,9.062,9.171,9.19,9.826,7.862,7.592,7.695,10.104,11.045,11.019,10.75,10.851,10.903,8.976,8.007
10/10/2022,7.776,10.126,10.913,10.649,10.668,10.822,10.719,10.814,10.709,9.036,8.542,9.087,11.647,14.055,13.692,14.24,25.01,31.335,32.667,34.709,36.965,35.264,34.524,36.406,33.78,35.787,30.842,28.616,23.981,23.909,21.634,16.323,14.163,9.648,8.275,7.74,8.408,10.992,11.527,11.398,9.308,7.75,7.817,7.928,7.932,7.923,10.31,9.101
11/10/2022,7.937,8.018,9.435,10.92,11.204,10.315,8.208,8.16,9.727,11.631,11.667,11.664,12.024,14.405,13.231,14.645,25.046,30.092,35.604,33.641,34.244,35.136,34.419,36.242,31.716,37.616,29.825,27.951,27.821,26.765,25.572,24.238,19.426,11.434,8.46,7.815,9.262,10.98,11.199,11.002,10.685,7.517,7.577,7.735,7.966,7.887,10.594,8.837
12/10/2022,8.573,8.424,10.241,10.988,11.294,9.262,8.546,8.36,10.301,11.916,12.214,12.403,10.807,11.196,12.08,13.92,23.1,31.93,32.175,32.851,34.157,34.983,30.022,31.74,31.913,34.546,27.046,26.235,27.187,26.643,25.09,20.355,18.883,15.012,14.775,12.382,9.665,10.827,11.138,10.976,9.831,7.63,7.735,7.882,7.731,7.784,8.402,10.671
13/10/2022,7.865,7.896,8.199,10.106,10.901,10.632,8.976,7.839,8.131,10.654,11.667,12.754,12.807,14.938,15.07,14.388,23.518,29.775,35.381,32.441,35.304,35.621,34.104,37.383,36.896,36.682,31.474,28.289,29.83,26.319,23.798,20.986,19.102,10.884,9.106,8.415,8.875,10.896,11.42,11.119,10.671,8.11,7.351,7.484,7.503,7.915,10.464,7.75
14/10/2022,7.46,7.476,9.744,10.51,10.176,7.762,7.375,7.611,10.496,11.009,10.959,11.146,10.366,12.262,13.574,16.539,24.624,29.146,32.727,30.509,32.338,32.167,31.812,34.028,35.179,35.537,32.595,29.897,31.678,25.236,17.321,15.418,14.004,9.293,8.679,7.805,8.883,10.877,10.968,10.226,9.61,7.174,7.107,7.128,7.085,8.518,9.704,7.21
15/10/2022,6.79,7.244,10.284,10.298,10.145,7.157,7.231,7.843,10.467,10.661,10.469,10.527,10.553,11.904,11.907,11.446,11.928,10.318,11.235,10.373,11.067,11.468,9.715,9.19,10.505,9.823,8.909,9.675,9.13,11.597,11.237,8.611,7.616,6.627,9.66,9.766,10.555,11.7,11.225,10.371,7.675,7.452,8.643,10.402,10.596,10.354,10.599,10.582
16/10/2022,9.197,7.536,7.642,9.672,10.359,11.371,11.29,11.307,11.292,11.456,11.407,9.744,8.573,12.154,14.549,13.808,12.005,11.47,11.436,11.21,10.169,11.136,8.818,8.888,8.986,10.265,11.218,10.538,10.27,11.186,11.631,8.888,7.562,6.036,8.588,9.019,11.376,11.614,11.499,10.803,8.926,8.691,10.584,11.259,11.391,11.29,11.045,11.285
17/10/2022,11.266,11.18,9.391,7.896,8.167,10.925,11.537,11.302,11.453,11.933,11.837,11.832,12.288,16.114,15.915,17.918,23.208,32.288,35.633,33.732,34.75,34.884,32.827,37.164,38.218,36.982,34.162,29.676,28.685,26.357,23.211,21.775,19.171,12.929,9.389,8.102,8.6,11.376,12.027,11.172,10.116,7.93,7.872,7.728,7.783,9.392,10.061,8.134
18/10/2022,8.031,8.434,10.848,10.87,9.427,7.925,7.961,9.651,10.819,11.297,11.698,11.816,12.175,16.433,15.972,20.239,29.283,32.314,34.104,30.111,32.559,30.216,29.988,34.306,33.048,36.079,32.35,29.208,26.213,24.915,21.679,19.366,15.764,11.686,9.329,8.585,9.396,11.739,11.89,11.595,9.951,8.808,8.571,8.762,8.513,8.107,10.227,10.229
19/10/2022,8.808,8.676,9.646,11.23,11.314,10.654,8.198,8.235,9.26,11.76,11.746,11.832,12.214,16.085,16.404,21.778,28.839,32.594,34.601,35.455,37.282,38.018,36.915,34.102,34.407,38.638,36.132,33.125,30.101,26.777,24.732,22.844,17.443,11.796,9.999,8.849,10.899,11.95,11.434,11.429,10.484,7.937,8.139,7.839,7.723,8.568,10.76,7.882
20/10/2022,7.827,7.942,10.908,11.067,10.99,9.031,7.884,7.973,10.973,11.892,11.777,11.787,11.878,14.988,13.438,17.652,25.277,29.088,33.821,33.485,36.255,37.061,37.649,35.796,34.335,34.951,31.335,30.775,27.711,25.935,22.15,17.372,16.522,11.167,9.288,8.153,8.868,11.647,11.698,11.182,10.087,7.803,8.115,7.79,7.733,7.858,10.599,8.727
21/10/2022,8.127,8.263,10.147,11.184,10.28,7.983,8.318,9.281,11.451,11.554,11.878,11.744,9.398,12.792,14.29,19.049,23.28,30.296,30.948,33.622,36.406,36.053,33.773,32.532,31.716,33.98,32.246,29.343,30.32,26.287,21.036,16.138,14.156,9.929,7.995,7.635,8.931,11.412,11.191,10.843,9.946,7.637,8.386,8.264,8.376,7.416,9.766,8.345
22/10/2022,7.49,7.534,8.412,10.272,10.037,7.676,7.174,7.198,9.555,10.428,11.578,10.69,8.475,12.499,12.867,14.237,13.812,10.282,10.361,7.613,7.385,8.487,11.232,12.929,10.887,9.96,8.451,6.893,7.98,10.385,12.171,11.271,11.29,8.237,6.286,6.365,9.149,10.855,11.324,11.076,10.973,9.092,7.738,8.021,10.839,10.683,10.476,10.471
23/10/2022,10.644,9.413,7.296,7.335,9.473,10.788,10.474,11.035,10.937,10.224,7.754,7.774,9.684,14.28,15.034,13.699,12.576,9.706,7.484,7.901,9.089,11.842,12.005,11.681,11.417,9.185,7.246,7.203,9.007,11.215,11.688,11.405,10.565,7.366,5.945,6.123,9.188,11.182,11.657,11.969,11.871,9.202,8.244,8.635,11.513,11.52,10.635,10.663
